"","ID","Gender","Age","Race","Country_of_birth","Citizenship_status","Family_menbers","Marital_status","Family_income"
"373",73929,"Female",3,"Mexican_American","US","US",2,"Never_married","$20000 - $24999"
"374",73930,"Female",70,"Black","US","US",2,"Married","$100000 and Over"
"375",73931,"Female",37,"Mexican_American","Others","Other",7,"Married","$20000 - $24999"
"376",73932,"Male",30,"White","US","US",3,"Married","$10000 - $14999"
"377",73933,"Female",10,"multiracial","US","US",6,"Never_married","$15000 - $19999"
"378",73934,"Male",31,"Black","US","US",6,"Never_married","$45000 - $54999"
"379",73935,"Male",63,"Other_Hispanic","US","US",2,"Married","Refused"
"380",73936,"Female",3,"White","US","US",4,"Married","$100000 and Over"
"381",73937,"Female",41,"Mexican_American","Others","Other",5,"Married","$20000 - $24999"
"382",73938,"Female",53,"White","US","US",2,"Married","$100000 and Over"
"383",73939,"Female",6,"multiracial","US","US",6,"Married","$0 - $4999"
"384",73940,"Male",7,"Mexican_American","US","US",6,"Married","Refused"
"385",73941,"Male",28,"Black","Others","US",3,"partner","$45000 - $54999"
"386",73942,"Male",5,"Black","US","US",6,"Married","$45000 - $54999"
"387",73943,"Male",19,"Other_Hispanic","US","US",5,"Married","$55000 - $64999"
"388",73944,"Male",0,"Black","US","US",7,"Married","$20000 and Over"
"389",73945,"Male",66,"White","US","US",1,"Divorced","$20000 - $24999"
"390",73946,"Male",2,"Mexican_American","US","US",4,"Divorced","$20000 - $24999"
"391",73947,"Male",1,"Mexican_American","US","US",5,"Married","$20000 - $24999"
"392",73948,"Female",4,"Black","US","US",3,"Never_married","$25000 - $34999"
"393",73949,"Male",48,"Mexican_American","US","US",5,"Divorced","$20000 - $24999"
"394",73950,"Male",3,"White","US","US",5,"Married","$25000 - $34999"
"395",73951,"Male",14,"Other_Hispanic","US","US",3,"Married","$55000 - $64999"
"396",73952,"Male",42,"Mexican_American","US","US",1,"Never_married","$0 - $4999"
"397",73953,"Female",13,"Black","US","US",5,"partner","$20000 and Over"
"398",73954,"Female",45,"White","US","US",4,"Married","$100000 and Over"
"399",73955,"Female",31,"Black","US","US",3,"Married","$100000 and Over"
"400",73956,"Male",4,"multiracial","US","US",5,"Married","$55000 - $64999"
"401",73957,"Female",26,"Asian","Others","Other",7,"Married","$100000 and Over"
"402",73958,"Female",16,"Black","US","US",3,"Divorced","$55000 - $64999"
"403",73959,"Male",5,"Black","US","US",7,"Married","$55000 - $64999"
"404",73960,"Female",11,"White","US","US",3,"Married","$100000 and Over"
"405",73961,"Male",7,"Black","Others","Other",5,"Married","$25000 - $34999"
"406",73962,"Male",49,"Black","US","US",7,"Married","$55000 - $64999"
"407",73963,"Male",16,"Asian","Others","US",4,"Married","$75000 - $99999"
"408",73964,"Male",45,"Black","US","US",1,"Never_married","$55000 - $64999"
"409",73965,"Male",0,"White","US","US",5,"Married","$25000 - $34999"
"410",73966,"Male",7,"Mexican_American","US","US",6,"Married","$20000 - $24999"
"411",73967,"Male",9,"Asian","US","US",4,"Married","$100000 and Over"
"412",73968,"Male",15,"Black","US","US",4,"Married","$100000 and Over"
"413",73969,"Male",0,"White","US","US",5,"Married","$35000 - $44999"
"414",73970,"Male",10,"Other_Hispanic","US","US",5,"Separated","$15000 - $19999"
"415",73971,"Female",15,"Black","US","US",6,"Married","$75000 - $99999"
"416",73972,"Female",2,"Mexican_American","US","US",3,"Separated","$25000 - $34999"
"417",73973,"Female",75,"Black","Others","US",1,"Widowed","$45000 - $54999"
"418",73974,"Male",34,"Mexican_American","US","US",5,"Married","$75000 - $99999"
"419",73975,"Female",64,"White","US","US",2,"Widowed","$15000 - $19999"
"420",73976,"Female",11,"multiracial","US","US",1,"Divorced","$0 - $4999"
"421",73977,"Male",30,"Asian","US","US",3,"Married","$100000 and Over"
"422",73978,"Female",10,"Asian","US","US",4,"Married","$100000 and Over"
"423",73979,"Female",61,"White","US","US",2,"Married","$100000 and Over"
"424",73980,"Male",43,"Other_Hispanic","Others","Other",1,"Divorced","Under $20000"
"425",73981,"Female",36,"Asian","Others","US",5,"Married","$35000 - $44999"
"426",73982,"Male",13,"Black","US","US",3,"Never_married","$5000 - $9999"
"427",73983,"Female",18,"Black","US","US",1,"Married","$0 - $4999"
"428",73984,"Male",5,"White","US","US",2,"Never_married","$35000 - $44999"
"429",73985,"Female",43,"Other_Hispanic","Others","US",3,"Married","$55000 - $64999"
"430",73986,"Female",7,"Black","US","US",5,"Divorced","$25000 - $34999"
"431",73987,"Male",56,"Mexican_American","US","US",2,"Widowed","$15000 - $19999"
"432",73988,"Male",4,"White","US","US",4,"Married","$100000 and Over"
"433",73989,"Male",0,"White","US","US",4,"partner","$0 - $4999"
"434",73990,"Female",50,"Asian","Others","US",3,"Married","$100000 and Over"
"435",73991,"Female",8,"Mexican_American","US","US",4,"Unknown","$15000 - $19999"
"436",73992,"Male",20,"White","US","US",1,"Never_married","$10000 - $14999"
"437",73993,"Male",57,"White","US","US",2,"Widowed","$10000 - $14999"
"438",73994,"Male",36,"multiracial","US","US",6,"Married","$65000 - $74999"
"439",73995,"Female",40,"Asian","Others","Other",3,"Widowed","$55000 - $64999"
"440",73996,"Female",17,"White","US","US",3,"Married","$25000 - $34999"
"441",73997,"Male",17,"Mexican_American","US","US",5,"Married","$75000 - $99999"
"442",73998,"Female",32,"Black","US","US",4,"Widowed","$35000 - $44999"
"443",73999,"Male",66,"White","US","US",2,"Married","$100000 and Over"
"444",74000,"Male",14,"White","US","US",7,"Separated","$35000 - $44999"
"445",74001,"Male",48,"Black","US","US",5,"Married","$20000 - $24999"
"446",74002,"Male",63,"Black","US","US",3,"Married","$75000 - $99999"
"447",74003,"Female",68,"Black","US","US",3,"Separated","$15000 - $19999"
"448",74004,"Female",31,"Black","US","US",5,"Married","$55000 - $64999"
"449",74005,"Male",23,"White","US","US",1,"Never_married","$10000 - $14999"
"450",74006,"Female",34,"Black","US","US",2,"Never_married","$25000 - $34999"
"451",74007,"Female",71,"White","US","US",2,"Married","$35000 - $44999"
"452",74008,"Female",49,"White","US","US",2,"Married","$45000 - $54999"
"453",74009,"Female",6,"White","US","US",5,"Married","$100000 and Over"
"454",74010,"Male",40,"White","US","US",5,"Married","$45000 - $54999"
"455",74011,"Male",55,"Black","Others","US",2,"Married","$100000 and Over"
"456",74012,"Female",68,"Mexican_American","Others","Other",5,"Married","$35000 - $44999"
"457",74013,"Female",56,"White","US","US",2,"Married","$100000 and Over"
"458",74014,"Male",60,"Mexican_American","Others","US",2,"Divorced","Unknown"
"459",74015,"Female",2,"White","US","US",3,"Married","$20000 - $24999"
"460",74016,"Male",49,"Asian","Others","US",4,"Married","$75000 - $99999"
"461",74017,"Female",18,"Asian","US","US",7,"Married","$100000 and Over"
"462",74018,"Male",22,"Black","US","US",3,"partner","$5000 - $9999"
"463",74019,"Female",17,"Mexican_American","US","US",7,"Married","$0 - $4999"
"464",74020,"Female",4,"White","US","US",5,"Married","$100000 and Over"
"465",74021,"Male",16,"Mexican_American","US","US",4,"Married","$25000 - $34999"
"466",74022,"Female",66,"Mexican_American","Others","US",7,"Widowed","$10000 - $14999"
"467",74023,"Male",19,"White","US","US",2,"Divorced","$55000 - $64999"
"468",74024,"Male",3,"multiracial","US","US",2,"Never_married","$0 - $4999"
"469",74025,"Male",45,"White","US","US",2,"Never_married","$25000 - $34999"
"470",74026,"Male",11,"Other_Hispanic","US","US",4,"Married","Refused"
"471",74027,"Male",42,"Black","US","US",6,"Married","$65000 - $74999"
"472",74028,"Female",57,"Black","US","US",4,"Married","$25000 - $34999"
"473",74029,"Male",22,"Black","US","US",1,"Never_married","$35000 - $44999"
"474",74030,"Male",0,"White","US","US",5,"partner","$15000 - $19999"
"475",74031,"Female",19,"Black","US","US",4,"Never_married","$45000 - $54999"
"476",74032,"Female",47,"White","US","US",4,"Married","$100000 and Over"
"477",74033,"Male",80,"White","US","US",1,"Widowed","$65000 - $74999"
"478",74034,"Female",0,"Mexican_American","US","US",6,"Married","$75000 - $99999"
"479",74035,"Female",3,"Black","US","US",3,"Never_married","$10000 - $14999"
"480",74036,"Male",43,"Black","US","US",3,"Married","$20000 and Over"
"481",74037,"Male",20,"Mexican_American","Others","Other",5,"Married","$20000 - $24999"
"482",74038,"Female",54,"Black","US","US",1,"Never_married","$0 - $4999"
"483",74039,"Female",10,"Black","US","US",7,"Married","$25000 - $34999"
"484",74040,"Male",4,"Other_Hispanic","US","US",5,"Married","$15000 - $19999"
"485",74041,"Male",60,"Mexican_American","US","US",3,"Widowed","$65000 - $74999"
"486",74042,"Female",41,"Asian","Others","Other",4,"Married","$20000 - $24999"
"487",74043,"Female",14,"Mexican_American","US","US",4,"Separated","$5000 - $9999"
"488",74044,"Male",73,"White","US","US",1,"Never_married","$10000 - $14999"
"489",74045,"Male",38,"Mexican_American","Others","Other",2,"Divorced","$45000 - $54999"
"490",74046,"Female",41,"White","Others","US",4,"Married","$100000 and Over"
"491",74047,"Female",40,"Mexican_American","Others","Refused",6,"partner","$20000 - $24999"
"492",74048,"Male",80,"White","US","US",2,"Married","$25000 - $34999"
"493",74049,"Female",62,"Black","Others","US",2,"Divorced","$35000 - $44999"
"494",74050,"Female",44,"White","US","US",4,"Divorced","$25000 - $34999"
"495",74051,"Female",20,"Asian","US","US",4,"Married","$100000 and Over"
"496",74052,"Female",19,"Black","US","US",3,"partner","$0 - $4999"
"497",74053,"Female",10,"Black","US","US",5,"partner","$35000 - $44999"
"498",74054,"Female",40,"White","US","US",3,"Divorced","$65000 - $74999"
"499",74055,"Male",57,"Mexican_American","Others","US",3,"Never_married","$45000 - $54999"
"500",74056,"Male",38,"Other_Hispanic","Others","Other",7,"Married","$20000 - $24999"
"501",74057,"Female",63,"Black","US","US",2,"Married","$25000 - $34999"
"502",74058,"Female",60,"Black","US","US",5,"Divorced","$25000 - $34999"
"503",74059,"Male",57,"White","US","US",2,"Married","$100000 and Over"
"504",74060,"Female",8,"White","US","US",5,"Married","$75000 - $99999"
"505",74061,"Female",12,"Black","US","US",6,"Separated","$20000 - $24999"
"506",74062,"Female",67,"Asian","Others","Other",3,"Divorced","$15000 - $19999"
"507",74063,"Male",49,"Asian","Others","Other",5,"Married","$100000 and Over"
"508",74064,"Male",17,"Asian","Others","Other",3,"Married","$15000 - $19999"
"509",74065,"Female",71,"White","US","US",1,"Widowed","$45000 - $54999"
"510",74066,"Male",56,"Other_Hispanic","Others","Other",6,"Married","$15000 - $19999"
"511",74067,"Female",2,"White","US","US",5,"Married","$35000 - $44999"
"512",74068,"Female",5,"White","US","US",2,"partner","$0 - $4999"
"513",74069,"Female",0,"White","US","US",4,"Divorced","$20000 - $24999"
"514",74070,"Female",59,"White","US","US",3,"Married","$100000 and Over"
"515",74071,"Female",3,"White","US","US",5,"Married","$100000 and Over"
"516",74072,"Male",63,"Black","US","US",1,"Separated","$15000 - $19999"
"517",74073,"Male",0,"Black","US","US",2,"Never_married","$10000 - $14999"
"518",74074,"Female",4,"Mexican_American","US","US",6,"Married","$15000 - $19999"
"519",74075,"Male",59,"Black","US","US",1,"Never_married","$5000 - $9999"
"520",74076,"Female",4,"Mexican_American","US","US",4,"Refused","$100000 and Over"
"521",74077,"Male",26,"White","US","US",3,"Never_married","$35000 - $44999"
"522",74078,"Male",63,"White","US","US",2,"Married","$75000 - $99999"
"523",74079,"Female",2,"Mexican_American","US","US",5,"Married","$20000 - $24999"
"524",74080,"Female",5,"White","US","US",7,"Married","$75000 - $99999"
"525",74081,"Male",80,"White","US","US",2,"Married","$20000 - $24999"
"526",74082,"Male",4,"multiracial","US","US",3,"partner","$10000 - $14999"
"527",74083,"Female",67,"Black","US","US",1,"Divorced","$25000 - $34999"
"528",74084,"Male",1,"multiracial","US","US",5,"Married","$20000 - $24999"
"529",74085,"Female",80,"White","US","US",2,"Widowed","$15000 - $19999"
"530",74086,"Male",6,"Black","US","US",4,"Married","$100000 and Over"
"531",74087,"Female",59,"Mexican_American","Others","Other",7,"Married","$100000 and Over"
"532",74088,"Male",12,"Mexican_American","US","US",6,"Married","$20000 - $24999"
"533",74089,"Male",11,"Black","US","US",5,"Never_married","$20000 - $24999"
"534",74090,"Female",80,"White","US","US",1,"Divorced","$25000 - $34999"
"535",74091,"Female",19,"multiracial","US","US",5,"partner","$65000 - $74999"
"536",74092,"Female",6,"Black","US","US",7,"Married","$100000 and Over"
"537",74093,"Male",4,"Mexican_American","US","US",7,"Married","$100000 and Over"
"538",74094,"Male",7,"Black","US","US",5,"partner","$25000 - $34999"
"539",74095,"Female",12,"Other_Hispanic","US","US",4,"Married","$100000 and Over"
"540",74096,"Male",53,"White","US","US",2,"Married","$5000 - $9999"
"541",74097,"Female",40,"White","US","US",6,"Married","$100000 and Over"
"542",74098,"Male",0,"Mexican_American","US","US",5,"Married","$35000 - $44999"
"543",74099,"Male",44,"Mexican_American","Others","US",5,"Married","$20000 - $24999"
"544",74100,"Male",69,"Black","US","US",1,"Divorced","$15000 - $19999"
"545",74101,"Female",34,"multiracial","US","US",4,"Never_married","$5000 - $9999"
"546",74102,"Female",18,"Black","US","US",4,"Married","$35000 - $44999"
"547",74103,"Female",17,"Other_Hispanic","US","US",4,"Divorced","$20000 - $24999"
"548",74104,"Female",8,"multiracial","US","US",5,"Married","$100000 and Over"
"549",74105,"Female",0,"Black","US","US",4,"Divorced","$10000 - $14999"
"550",74106,"Female",10,"Black","US","US",6,"partner","$55000 - $64999"
"551",74107,"Male",4,"White","US","US",4,"Divorced","$15000 - $19999"
"552",74108,"Female",1,"Black","US","US",5,"Married","$75000 - $99999"
"553",74109,"Female",59,"White","Others","Other",3,"Divorced","$35000 - $44999"
"554",74110,"Male",60,"Other_Hispanic","Others","Other",4,"Married","$25000 - $34999"
"555",74111,"Female",61,"Asian","Others","US",5,"Married","$100000 and Over"
"556",74112,"Female",28,"Other_Hispanic","US","US",6,"partner","$15000 - $19999"
"557",74113,"Male",17,"White","US","US",4,"Divorced","$20000 - $24999"
"558",74114,"Female",9,"Black","US","US",6,"Married","$25000 - $34999"
"559",74115,"Male",27,"Mexican_American","Others","Other",5,"partner","$15000 - $19999"
"560",74116,"Male",25,"Other_Hispanic","US","US",6,"Never_married","$45000 - $54999"
"561",74117,"Female",8,"Black","US","US",5,"Married","$55000 - $64999"
"562",74118,"Female",35,"Mexican_American","Others","US",5,"Married","$75000 - $99999"
"563",74119,"Female",32,"Mexican_American","Others","US",5,"Married","$35000 - $44999"
"564",74120,"Male",80,"White","US","US",2,"Married","$20000 - $24999"
"565",74121,"Female",9,"White","US","US",3,"Divorced","$100000 and Over"
"566",74122,"Female",71,"White","Others","Other",1,"Divorced","$25000 - $34999"
"567",74123,"Female",21,"Other_Hispanic","US","US",2,"Married","$10000 - $14999"
"568",74124,"Female",28,"Other_Hispanic","Others","US",2,"Separated","$20000 - $24999"
"569",74125,"Female",39,"White","US","US",3,"Married","$20000 and Over"
"570",74126,"Female",53,"Black","US","US",1,"Never_married","$45000 - $54999"
"571",74127,"Female",33,"Black","US","US",7,"Never_married","$20000 - $24999"
"572",74128,"Female",71,"Black","Others","US",5,"Divorced","$35000 - $44999"
"573",74129,"Male",56,"Asian","Others","Other",7,"Separated","$45000 - $54999"
"574",74130,"Male",12,"Black","US","US",6,"Married","$55000 - $64999"
"575",74131,"Female",24,"Mexican_American","US","US",3,"Married","$65000 - $74999"
"576",74132,"Female",62,"Black","US","US",3,"Married","$65000 - $74999"
"577",74133,"Female",14,"Mexican_American","US","US",5,"Married","$25000 - $34999"
"578",74134,"Female",51,"Asian","Others","Other",3,"Married","$55000 - $64999"
"579",74135,"Female",6,"White","US","US",4,"Married","$100000 and Over"
"580",74136,"Male",9,"Asian","US","US",4,"Married","Refused"
"581",74137,"Male",17,"Mexican_American","Others","Other",7,"Married","$45000 - $54999"
"582",74138,"Male",69,"Mexican_American","Others","US",3,"Married","$25000 - $34999"
"583",74139,"Female",63,"Asian","Others","US",2,"Married","$0 - $4999"
"584",74140,"Female",8,"Mexican_American","Others","Other",5,"Married","$10000 - $14999"
"585",74141,"Female",71,"White","US","US",1,"Divorced","$55000 - $64999"
"586",74142,"Male",61,"Black","US","US",3,"Married","$35000 - $44999"
"587",74143,"Male",30,"White","US","US",4,"Married","$100000 and Over"
"588",74144,"Male",51,"Mexican_American","Others","Other",3,"Married","$75000 - $99999"
"589",74145,"Male",6,"Black","Others","Other",3,"Refused","$35000 - $44999"
"590",74146,"Male",50,"Black","Others","US",2,"Married","$5000 - $9999"
"591",74147,"Female",79,"White","US","US",2,"Married","$15000 - $19999"
"592",74148,"Female",42,"White","US","US",2,"Married","$20000 - $24999"
"593",74149,"Female",54,"Mexican_American","US","US",1,"Never_married","$5000 - $9999"
"594",74150,"Female",20,"White","US","US",7,"Married","$75000 - $99999"
"595",74151,"Male",1,"White","US","US",5,"Separated","$5000 - $9999"
"596",74152,"Female",74,"Black","US","US",1,"Widowed","$5000 - $9999"
"597",74153,"Female",59,"White","US","US",2,"Married","Refused"
"598",74154,"Female",52,"Black","US","US",3,"Never_married","$45000 - $54999"
